date,day,time,stadium,home,away,cancelled,reason,note,daily_temp_max,daily_temp_min,daily_temp_mean,daily_precip_sum,daily_rain_sum,daily_precip_hours,daily_wind_max,daily_wind_gust_max,pre_game_precip,pre_game_temp,pre_game_humidity,pre_game_wind,prev_day_precip
2024-09-10,화,18:30,잠실,1LG,롯데2,False,정상진행,-,31.8,23.8,27.7,0.4,0.4,3.0,11.9,23.0,0.0,30.9,65.8,10.3,0.1
2024-09-13,금,18:30,잠실,두산,NC,True,우천취소,우천취소,28.7,24.0,25.5,14.1,14.1,24.0,12.9,28.8,2.3,26.6,91.0,7.9,22.1
2024-09-16,월,14:00,잠실,5두산,키움4,False,정상진행,-,32.0,21.0,25.9,0.7,0.7,4.0,13.9,27.0,0.5,28.6,72.8,10.8,1.6
2024-09-17,화,14:00,잠실,8두산,삼성4,False,정상진행,-,31.3,25.1,27.5,9.8,9.8,7.0,15.0,30.6,0.3,30.8,72.5,4.2,0.7
2024-09-19,목,18:30,잠실,9두산,KIA4,False,정상진행,-,30.0,24.9,26.9,5.0,5.0,5.0,7.4,20.2,4.5,28.8,83.8,3.5,6.0
2024-09-20,금,18:30,잠실,LG,두산,True,우천취소,우천취소,26.9,17.5,24.8,59.3,59.3,21.0,20.4,38.5,13.3,26.3,92.0,9.3,5.0
2024-09-21,토,14:00,잠실,7LG,두산14,False,정상진행,-,21.6,17.4,19.5,18.1,18.1,17.0,25.5,48.6,5.0,20.2,86.5,18.7,59.3
2024-09-24,화,18:30,잠실,10두산,NC5,False,정상진행,-,24.0,14.3,19.0,0.0,0.0,0.0,9.4,21.2,0.0,23.2,59.0,5.2,0.0
2024-09-25,수,18:30,잠실,2LG,한화4,False,정상진행,-,26.4,16.5,21.2,0.9,0.9,5.0,9.3,20.5,0.5,25.3,68.0,6.1,0.0
2024-09-26,목,18:30,잠실,6LG,키움3,False,정상진행,-,26.6,19.1,21.9,2.2,2.2,5.0,12.1,24.5,0.5,23.5,78.0,7.9,0.9
