date,day,time,stadium,stadium_id,home,away,cancelled,reason,note
2021-07-04,일,17:00,수원,suwon,KT,키움,False,정상진행,-
2021-07-05,월,18:30,수원,suwon,KT,키움,False,정상진행,-
2021-07-13,화,18:30,수원,suwon,KT,NC,False,정상진행,기타
2021-07-14,수,18:30,수원,suwon,KT,NC,False,정상진행,기타
2021-07-15,목,18:30,수원,suwon,KT,NC,False,정상진행,기타
2021-08-13,금,18:30,수원,suwon,KT,삼성,False,정상진행,-
2021-08-14,토,18:00,수원,suwon,KT,삼성,False,정상진행,-
2021-08-15,일,17:00,수원,suwon,KT,삼성,False,정상진행,-
2021-08-17,화,18:30,수원,suwon,KT,LG,False,정상진행,-
2021-08-18,수,18:30,수원,suwon,KT,LG,False,정상진행,-
2021-08-19,목,18:30,수원,suwon,KT,LG,False,정상진행,-
2021-08-25,수,18:30,수원,suwon,KT,SSG,False,정상진행,-
2021-08-26,목,18:30,수원,suwon,KT,SSG,False,정상진행,-
2021-08-27,금,18:30,수원,suwon,KT,SSG,False,정상진행,-
2021-08-28,토,18:00,수원,suwon,KT,삼성,False,정상진행,-
2021-08-29,일,17:00,수원,suwon,KT,삼성,False,정상진행,-
2021-09-07,화,18:30,수원,suwon,KT,KIA,True,우천취소,우천취소
2021-09-08,수,18:30,수원,suwon,KT,KIA,False,정상진행,-
2021-09-11,토,17:00,수원,suwon,KT,SSG,False,정상진행,-
2021-09-12,일,17:00,수원,suwon,KT,SSG,False,정상진행,-
2021-09-16,목,18:30,수원,suwon,KT,롯데,False,정상진행,-
2021-09-17,금,18:30,수원,suwon,KT,롯데,False,정상진행,-
2021-09-23,목,18:30,수원,suwon,KT,한화,False,정상진행,-
2021-09-24,금,18:30,수원,suwon,KT,한화,False,정상진행,-
2021-09-25,토,17:00,수원,suwon,KT,LG,False,정상진행,-
2021-09-26,일,14:00,수원,suwon,KT,LG,False,정상진행,-
2021-09-28,화,18:30,수원,suwon,KT,두산,False,정상진행,-
2021-09-29,수,18:30,수원,suwon,KT,두산,False,정상진행,-
2021-10-05,화,18:30,수원,suwon,KT,NC,False,정상진행,-
2021-10-06,수,18:30,수원,suwon,KT,NC,False,정상진행,-
2021-10-07,목,18:30,수원,suwon,KT,키움,False,정상진행,-
2021-10-08,금,18:30,수원,suwon,KT,키움,True,우천취소,우천취소
2021-10-15,금,18:30,수원,suwon,KT,KIA,False,정상진행,-
2021-10-16,토,17:00,수원,suwon,KT,한화,False,정상진행,-
2021-10-17,일,14:00,수원,suwon,KT,한화,False,정상진행,-
2021-10-24,일,14:00,수원,suwon,KT,키움,False,정상진행,-
2021-10-27,수,18:30,수원,suwon,KT,NC,False,정상진행,-
2021-10-28,목,18:30,수원,suwon,KT,NC,False,정상진행,-
2022-04-02,토,14:00,수원,suwon,KT,삼성,False,정상진행,-
2022-04-03,일,14:00,수원,suwon,KT,삼성,False,정상진행,-
2022-04-05,화,18:30,수원,suwon,KT,SSG,False,정상진행,-
2022-04-06,수,18:30,수원,suwon,KT,SSG,False,정상진행,-
2022-04-07,목,18:30,수원,suwon,KT,SSG,False,정상진행,-
2022-04-12,화,18:30,수원,suwon,KT,두산,False,정상진행,-
2022-04-13,수,18:30,수원,suwon,KT,두산,True,우천취소,우천취소
2022-04-14,목,18:30,수원,suwon,KT,두산,False,정상진행,-
2022-04-22,금,18:30,수원,suwon,KT,NC,False,정상진행,-
2022-04-23,토,17:00,수원,suwon,KT,NC,False,정상진행,-
2022-04-24,일,14:00,수원,suwon,KT,NC,False,정상진행,-
2022-04-26,화,18:30,수원,suwon,KT,KIA,False,정상진행,-
2022-04-27,수,18:30,수원,suwon,KT,KIA,False,정상진행,-
2022-04-28,목,18:30,수원,suwon,KT,KIA,False,정상진행,-
2022-05-03,화,18:30,수원,suwon,KT,롯데,False,정상진행,-
2022-05-04,수,18:30,수원,suwon,KT,롯데,False,정상진행,-
2022-05-05,목,14:00,수원,suwon,KT,롯데,False,정상진행,-
2022-05-13,금,18:30,수원,suwon,KT,키움,False,정상진행,-
2022-05-14,토,17:00,수원,suwon,KT,키움,False,정상진행,-
2022-05-15,일,14:00,수원,suwon,KT,키움,False,정상진행,-
2022-05-17,화,18:30,수원,suwon,KT,LG,False,정상진행,-
2022-05-18,수,18:30,수원,suwon,KT,LG,False,정상진행,-
2022-05-19,목,18:30,수원,suwon,KT,LG,False,정상진행,-
2022-05-27,금,18:30,수원,suwon,KT,한화,False,정상진행,-
2022-05-28,토,17:00,수원,suwon,KT,한화,False,정상진행,-
2022-05-29,일,14:00,수원,suwon,KT,한화,False,정상진행,-
2022-06-03,금,18:30,수원,suwon,KT,KIA,False,정상진행,-
2022-06-04,토,17:00,수원,suwon,KT,KIA,False,정상진행,-
2022-06-05,일,17:00,수원,suwon,KT,KIA,False,정상진행,-
2022-06-14,화,18:30,수원,suwon,KT,SSG,False,정상진행,-
2022-06-15,수,18:30,수원,suwon,KT,SSG,False,정상진행,-
2022-06-16,목,18:30,수원,suwon,KT,SSG,False,정상진행,-
2022-06-21,화,18:30,수원,suwon,KT,NC,False,정상진행,-
2022-06-22,수,18:30,수원,suwon,KT,NC,False,정상진행,-
2022-06-23,목,18:30,수원,suwon,KT,NC,True,우천취소,우천취소
2022-06-24,금,18:30,수원,suwon,KT,LG,False,정상진행,-
2022-06-25,토,17:00,수원,suwon,KT,LG,False,정상진행,-
2022-06-26,일,17:00,수원,suwon,KT,LG,False,정상진행,-
2022-07-01,금,18:30,수원,suwon,KT,두산,False,정상진행,-
