date,day,time,stadium,stadium_id,home,away,cancelled,reason,note,daily_temp_max,daily_temp_min,daily_temp_mean,daily_precip_sum,daily_rain_sum,daily_precip_hours,daily_wind_max,daily_wind_gust_max,pre_game_precip,pre_game_temp,pre_game_humidity,pre_game_wind,prev_day_precip
2020-06-23,화,18:30,대구,daegu,삼성,한화,False,정상진행,-,30.9,16.7,23.9,0.0,0.0,0.0,12.1,27.0,0.0,29.4,47.5,11.5,0.0
2020-06-24,수,18:30,대구,daegu,삼성,한화,False,정상진행,-,25.8,19.5,22.3,11.1,11.1,10.0,15.5,48.6,0.4,24.0,72.2,14.8,0.0
2020-06-25,목,18:30,대구,daegu,삼성,한화,False,정상진행,-,25.8,20.9,23.0,7.7,7.7,16.0,14.5,34.9,2.1,23.7,92.2,11.0,11.1
2020-06-30,화,18:30,대구,daegu,삼성,SK,False,정상진행,-,26.1,20.6,23.0,25.4,25.4,14.0,25.1,61.6,0.0,25.3,63.5,16.9,33.5
2020-07-01,수,18:30,대구,daegu,삼성,SK,False,정상진행,-,26.0,18.1,21.7,1.9,1.9,9.0,14.8,40.0,0.7,25.5,59.2,8.2,25.4
2020-07-02,목,18:30,대구,daegu,삼성,SK,False,정상진행,-,27.3,17.1,22.1,0.0,0.0,0.0,9.8,21.2,0.0,26.3,57.5,9.0,1.9
2020-07-03,금,18:30,대구,daegu,삼성,LG,False,정상진행,-,21.9,17.8,19.8,7.7,7.7,10.0,16.1,34.6,1.1,20.6,86.0,13.8,0.0
2020-07-04,토,18:00,대구,daegu,삼성,LG,False,정상진행,-,24.4,16.7,20.8,4.1,4.1,6.0,13.0,27.7,0.0,23.9,65.8,3.7,7.7
2020-07-05,일,17:00,대구,daegu,삼성,LG,False,정상진행,-,26.4,18.7,22.2,0.0,0.0,0.0,13.0,26.6,0.0,26.0,63.2,9.7,4.1
2020-07-14,화,18:30,대구,daegu,삼성,KIA,False,정상진행,-,21.2,18.8,19.6,5.0,5.0,19.0,14.5,31.0,0.4,20.5,84.8,9.1,86.0
2020-07-15,수,18:30,대구,daegu,삼성,KIA,False,정상진행,-,21.3,18.3,19.4,3.5,3.5,15.0,10.0,22.7,0.2,21.1,78.2,4.7,5.0
2020-07-16,목,18:30,대구,daegu,삼성,KIA,False,정상진행,-,26.6,16.2,21.1,0.0,0.0,0.0,13.4,29.2,0.0,25.6,61.5,10.7,3.5
2020-07-17,금,18:30,대구,daegu,삼성,롯데,False,정상진행,-,27.1,16.0,21.0,0.0,0.0,0.0,11.0,24.1,0.0,26.3,61.0,9.8,0.0
2020-07-18,토,18:00,대구,daegu,삼성,롯데,False,정상진행,-,26.7,16.1,21.5,0.0,0.0,0.0,8.8,22.7,0.0,26.5,61.5,7.0,0.0
2020-07-19,일,17:00,대구,daegu,삼성,롯데,False,정상진행,-,27.1,18.5,23.2,14.5,14.5,10.0,17.3,39.6,0.7,26.2,85.8,11.0,0.0
2020-07-28,화,18:30,대구,daegu,삼성,한화,True,우천취소,우천취소,25.4,20.8,22.8,17.7,17.7,20.0,14.4,40.7,4.1,24.9,88.8,4.7,18.3
2020-07-29,수,18:30,대구,daegu,삼성,한화,False,정상진행,-,26.3,21.7,23.8,20.0,20.0,18.0,7.6,22.7,1.8,25.9,93.5,5.3,17.7
2020-07-30,목,18:30,대구,daegu,삼성,한화,False,정상진행,-,28.6,22.7,25.1,13.3,13.3,15.0,11.5,25.9,0.1,28.4,81.5,8.2,20.0
2020-07-31,금,18:30,대구,daegu,삼성,키움,False,정상진행,-,30.0,22.0,25.6,1.3,1.3,8.0,10.4,23.8,0.0,29.3,73.5,5.5,13.3
2020-08-01,토,18:00,대구,daegu,삼성,키움,False,정상진행,-,31.3,23.6,26.6,0.9,0.9,6.0,11.5,26.6,0.0,29.3,70.8,10.8,1.3
2020-08-02,일,17:00,대구,daegu,삼성,키움,False,정상진행,-,30.0,24.6,27.0,1.5,1.5,7.0,16.9,42.1,0.3,29.5,74.2,15.2,0.9
2020-08-11,화,18:30,대구,daegu,삼성,두산,False,정상진행,-,30.6,24.9,26.8,4.4,4.4,10.0,19.5,42.8,3.6,27.0,88.5,15.8,13.6
2020-08-12,수,18:30,대구,daegu,삼성,두산,False,정상진행,-,30.0,24.6,26.8,5.1,5.1,9.0,13.2,36.4,1.8,28.0,86.8,8.5,4.4
2020-08-13,목,18:30,대구,daegu,삼성,두산,False,정상진행,-,32.0,24.9,28.3,0.8,0.8,4.0,17.4,36.7,0.3,31.5,71.2,12.8,5.1
2020-08-18,화,18:30,대구,daegu,삼성,KT,False,정상진행,-,33.1,23.2,28.1,0.0,0.0,0.0,5.5,16.9,0.0,32.8,59.2,4.6,0.0
2020-08-19,수,18:30,대구,daegu,삼성,KT,False,정상진행,-,33.4,23.1,28.1,0.0,0.0,0.0,9.6,23.4,0.0,32.9,61.8,6.2,0.0
2020-08-22,토,18:00,대구,daegu,삼성,롯데,False,정상진행,-,30.0,23.3,26.1,0.4,0.4,3.0,13.4,28.8,0.0,29.2,66.0,5.3,0.2
2020-08-23,일,17:00,대구,daegu,삼성,롯데,False,정상진행,-,30.0,22.7,26.1,3.5,3.5,11.0,6.5,22.3,0.2,29.7,62.8,5.6,0.4
