date,day,time,stadium,stadium_id,home,away,cancelled,reason,note
2020-06-21,일,17:00,광주,gwangju,KIA,삼성,False,정상진행,-
2020-06-30,화,18:30,광주,gwangju,KIA,한화,True,우천취소,우천취소
2020-07-01,수,18:30,광주,gwangju,KIA,한화,False,정상진행,-
2020-07-02,목,18:30,광주,gwangju,KIA,한화,False,정상진행,-
2020-07-07,화,18:30,광주,gwangju,KIA,KT,False,정상진행,-
2020-07-08,수,18:30,광주,gwangju,KIA,KT,False,정상진행,-
2020-07-09,목,18:30,광주,gwangju,KIA,KT,False,정상진행,-
2020-07-10,금,18:30,광주,gwangju,KIA,키움,False,정상진행,-
2020-07-11,토,18:00,광주,gwangju,KIA,키움,False,정상진행,-
2020-07-12,일,17:00,광주,gwangju,KIA,키움,True,우천취소,우천취소
2020-07-13,월,18:30,광주,gwangju,KIA,키움,False,정상진행,-
2020-07-17,금,18:30,광주,gwangju,KIA,두산,False,정상진행,-
2020-07-18,토,18:00,광주,gwangju,KIA,두산,False,정상진행,-
2020-07-19,일,17:00,광주,gwangju,KIA,두산,False,정상진행,-
2020-07-24,금,18:30,광주,gwangju,KIA,삼성,True,우천취소,우천취소
2020-07-25,토,18:00,광주,gwangju,KIA,삼성,False,정상진행,-
2020-07-26,일,17:00,광주,gwangju,KIA,삼성,False,정상진행,-
2020-07-28,화,18:30,광주,gwangju,KIA,KT,True,우천취소,우천취소
2020-07-29,수,18:30,광주,gwangju,KIA,KT,True,우천취소,우천취소
2020-07-30,목,18:30,광주,gwangju,KIA,KT,False,정상진행,-
2020-08-04,화,18:30,광주,gwangju,KIA,LG,False,정상진행,-
2020-08-05,수,18:30,광주,gwangju,KIA,LG,False,정상진행,-
2020-08-06,목,18:30,광주,gwangju,KIA,LG,False,정상진행,-
2020-08-07,금,18:30,광주,gwangju,KIA,NC,True,우천취소,우천취소
2020-08-08,토,18:00,광주,gwangju,KIA,NC,False,정상진행,-
2020-08-09,일,17:00,광주,gwangju,KIA,NC,False,정상진행,-
2020-08-14,금,18:30,광주,gwangju,KIA,SK,False,정상진행,-
2020-08-15,토,17:00,광주,gwangju,KIA,SK,False,정상진행,-
2020-08-16,일,17:00,광주,gwangju,KIA,SK,False,정상진행,-
2020-08-20,목,18:30,광주,gwangju,KIA,NC,False,정상진행,-
2020-08-21,금,18:30,광주,gwangju,KIA,NC,False,정상진행,-
2020-08-29,토,18:00,광주,gwangju,KIA,KT,True,우천취소,우천취소
2020-08-30,일,17:00,광주,gwangju,KIA,KT,False,정상진행,-
2020-09-01,화,18:30,광주,gwangju,KIA,삼성,False,정상진행,-
2020-09-02,수,18:30,광주,gwangju,KIA,삼성,True,우천취소,우천취소
2020-09-08,화,18:30,광주,gwangju,KIA,LG,False,정상진행,-
2020-09-09,수,18:30,광주,gwangju,KIA,LG,True,우천취소,우천취소
2020-09-10,목,18:30,광주,gwangju,KIA,두산,False,정상진행,-
2020-09-11,금,18:30,광주,gwangju,KIA,두산,True,우천취소,우천취소
2020-09-15,화,18:30,광주,gwangju,KIA,SK,False,정상진행,-
2020-09-16,수,18:30,광주,gwangju,KIA,SK,False,정상진행,-
2020-09-19,토,17:00,광주,gwangju,KIA,한화,False,정상진행,-
2020-09-20,일,14:00,광주,gwangju,KIA,한화,False,정상진행,-
2020-09-22,화,18:30,광주,gwangju,KIA,키움,False,정상진행,-
2020-09-23,수,18:30,광주,gwangju,KIA,키움,False,정상진행,-
2020-09-26,토,17:00,광주,gwangju,KIA,롯데,False,정상진행,-
2020-09-27,일,14:00,광주,gwangju,KIA,롯데,False,정상진행,-
2020-10-06,화,18:30,광주,gwangju,KIA,한화,False,정상진행,-
2020-10-07,수,18:30,광주,gwangju,KIA,한화,False,정상진행,-
2020-10-08,목,18:30,광주,gwangju,KIA,한화,False,정상진행,-
2020-10-09,금,17:00,광주,gwangju,KIA,SK,False,정상진행,-
2020-10-10,토,17:00,광주,gwangju,KIA,SK,False,정상진행,-
2020-10-11,일,14:00,광주,gwangju,KIA,SK,False,정상진행,-
2020-10-20,화,18:30,광주,gwangju,KIA,NC,False,정상진행,-
2020-10-21,수,18:30,광주,gwangju,KIA,NC,True,우천취소,우천취소
2020-10-23,금,18:30,광주,gwangju,KIA,LG,False,정상진행,-
2020-10-24,토,17:00,광주,gwangju,KIA,삼성,False,정상진행,-
2020-10-25,일,14:00,광주,gwangju,KIA,삼성,False,정상진행,-
2020-10-27,화,18:30,광주,gwangju,KIA,KT,False,정상진행,-
2020-10-28,수,18:30,광주,gwangju,KIA,KT,False,정상진행,-
2020-10-29,목,18:30,광주,gwangju,KIA,두산,False,정상진행,-
2020-10-31,토,17:00,광주,gwangju,KIA,NC,False,정상진행,-
2021-04-09,금,18:30,광주,gwangju,KIA,NC,False,정상진행,-
2021-04-10,토,17:00,광주,gwangju,KIA,NC,False,정상진행,-
2021-04-11,일,14:00,광주,gwangju,KIA,NC,False,정상진행,-
2021-04-13,화,18:30,광주,gwangju,KIA,롯데,False,정상진행,-
2021-04-14,수,18:30,광주,gwangju,KIA,롯데,False,정상진행,-
2021-04-15,목,18:30,광주,gwangju,KIA,롯데,False,정상진행,-
2021-04-23,금,18:30,광주,gwangju,KIA,삼성,False,정상진행,-
2021-04-24,토,17:00,광주,gwangju,KIA,삼성,False,정상진행,-
2021-04-25,일,14:00,광주,gwangju,KIA,삼성,False,정상진행,-
2021-04-27,화,18:30,광주,gwangju,KIA,한화,False,정상진행,-
2021-04-28,수,18:30,광주,gwangju,KIA,한화,False,정상진행,-
2021-04-29,목,18:30,광주,gwangju,KIA,한화,False,정상진행,-
2021-05-07,금,18:30,광주,gwangju,KIA,두산,True,기타취소,미세먼지취소
2021-05-08,토,17:00,광주,gwangju,KIA,두산,False,정상진행,-
2021-05-09,일,17:00,광주,gwangju,KIA,두산,False,정상진행,-
2021-05-11,화,18:30,광주,gwangju,KIA,LG,False,정상진행,-
2021-05-12,수,18:30,광주,gwangju,KIA,LG,False,정상진행,-
2021-05-13,목,18:30,광주,gwangju,KIA,LG,False,정상진행,-
2021-05-18,화,18:30,광주,gwangju,KIA,SSG,False,정상진행,-
2021-05-19,수,14:00,광주,gwangju,KIA,SSG,False,정상진행,-
2021-05-20,목,18:30,광주,gwangju,KIA,SSG,True,우천취소,우천취소
2021-05-25,화,18:30,광주,gwangju,KIA,키움,False,정상진행,기타
2021-05-26,수,18:30,광주,gwangju,KIA,키움,False,정상진행,-
2021-05-27,목,18:30,광주,gwangju,KIA,키움,False,정상진행,-
2021-05-28,금,18:30,광주,gwangju,KIA,KT,False,정상진행,-
2021-05-29,토,17:00,광주,gwangju,KIA,KT,False,정상진행,-
2021-05-30,일,14:00,광주,gwangju,KIA,KT,False,정상진행,-
2021-06-04,금,18:30,광주,gwangju,KIA,LG,False,정상진행,-
2021-06-05,토,17:00,광주,gwangju,KIA,LG,False,정상진행,-
2021-06-06,일,17:00,광주,gwangju,KIA,LG,False,정상진행,-
2021-06-15,화,18:30,광주,gwangju,KIA,SSG,True,우천취소,우천취소
2021-06-16,수,18:30,광주,gwangju,KIA,SSG,False,정상진행,-
2021-06-17,목,18:30,광주,gwangju,KIA,SSG,False,정상진행,-
2021-06-29,화,18:30,광주,gwangju,KIA,NC,False,정상진행,-
2021-06-30,수,18:30,광주,gwangju,KIA,NC,True,우천취소,우천취소
2021-07-01,목,18:30,광주,gwangju,KIA,NC,False,정상진행,-
2021-07-02,금,18:30,광주,gwangju,KIA,두산,False,정상진행,-
2021-07-03,토,18:00,광주,gwangju,KIA,두산,True,그라운드사정,그라운드사정
2021-07-04,일,17:00,광주,gwangju,KIA,두산,False,정상진행,-
2021-07-05,월,18:30,광주,gwangju,KIA,두산,True,우천취소,우천취소
2021-07-09,금,18:30,광주,gwangju,KIA,KT,False,정상진행,-
2021-07-10,토,18:00,광주,gwangju,KIA,KT,False,정상진행,기타
2021-07-11,일,17:00,광주,gwangju,KIA,KT,False,정상진행,-
2021-07-13,화,18:30,광주,gwangju,KIA,삼성,False,정상진행,기타
2021-07-14,수,18:30,광주,gwangju,KIA,삼성,False,정상진행,기타
2021-07-15,목,18:30,광주,gwangju,KIA,삼성,False,정상진행,기타
2021-08-10,화,18:30,광주,gwangju,KIA,한화,False,정상진행,-
2021-08-11,수,18:30,광주,gwangju,KIA,한화,False,정상진행,-
2021-08-12,목,18:30,광주,gwangju,KIA,한화,True,우천취소,우천취소
2021-08-20,금,18:30,광주,gwangju,KIA,키움,False,정상진행,-
2021-08-21,토,18:00,광주,gwangju,KIA,키움,True,우천취소,우천취소
2021-08-22,일,17:00,광주,gwangju,KIA,키움,False,정상진행,-
2021-08-23,월,18:30,광주,gwangju,KIA,키움,True,우천취소,우천취소
2021-08-24,화,18:30,광주,gwangju,KIA,키움,False,정상진행,-
2021-08-25,수,18:30,광주,gwangju,KIA,롯데,False,정상진행,-
2021-08-26,목,18:30,광주,gwangju,KIA,롯데,False,정상진행,-
2021-08-27,금,18:30,광주,gwangju,KIA,롯데,True,우천취소,우천취소
2021-09-02,목,18:30,광주,gwangju,KIA,삼성,False,정상진행,-
2021-09-03,금,18:30,광주,gwangju,KIA,삼성,False,정상진행,-
2021-09-11,토,17:00,광주,gwangju,KIA,NC,False,정상진행,-
2021-09-12,일,17:00,광주,gwangju,KIA,NC,False,정상진행,-
2021-09-14,화,18:30,광주,gwangju,KIA,롯데,False,정상진행,-
2021-09-15,수,18:30,광주,gwangju,KIA,롯데,False,정상진행,-
2021-09-21,화,14:00,광주,gwangju,KIA,KT,False,정상진행,-
2021-09-22,수,14:00,광주,gwangju,KIA,KT,False,정상진행,-
2021-09-23,목,18:30,광주,gwangju,KIA,두산,False,정상진행,-
2021-09-24,금,18:30,광주,gwangju,KIA,두산,False,정상진행,-
2021-09-25,토,17:00,광주,gwangju,KIA,SSG,False,정상진행,-
2021-09-26,일,14:00,광주,gwangju,KIA,SSG,False,정상진행,-
2021-09-30,목,18:30,광주,gwangju,KIA,키움,False,정상진행,-
2021-10-01,금,18:30,광주,gwangju,KIA,키움,False,정상진행,-
2021-10-02,토,17:00,광주,gwangju,KIA,한화,False,정상진행,-
2021-10-03,일,14:00,광주,gwangju,KIA,한화,False,정상진행,-
2021-10-07,목,18:30,광주,gwangju,KIA,LG,False,정상진행,-
2021-10-08,금,18:30,광주,gwangju,KIA,LG,False,정상진행,-
2021-10-12,화,18:30,광주,gwangju,KIA,삼성,False,정상진행,-
2021-10-13,수,18:30,광주,gwangju,KIA,삼성,False,정상진행,-
2021-10-14,목,18:30,광주,gwangju,KIA,삼성,False,정상진행,-
2021-10-19,화,18:30,광주,gwangju,KIA,SSG,False,정상진행,-
2021-10-20,수,18:30,광주,gwangju,KIA,KT,False,정상진행,-
2021-10-21,목,18:30,광주,gwangju,KIA,한화,False,정상진행,-
2021-10-29,금,18:30,광주,gwangju,KIA,두산,False,정상진행,-
2021-10-30,토,17:00,광주,gwangju,KIA,키움,False,정상진행,-
2022-04-02,토,14:00,광주,gwangju,KIA,LG,False,정상진행,-
2022-04-03,일,14:00,광주,gwangju,KIA,LG,False,정상진행,-
2022-04-05,화,18:30,광주,gwangju,KIA,한화,False,정상진행,-
2022-04-06,수,18:30,광주,gwangju,KIA,한화,False,정상진행,-
2022-04-07,목,18:30,광주,gwangju,KIA,한화,False,정상진행,-
2022-04-12,화,18:30,광주,gwangju,KIA,롯데,False,정상진행,-
2022-04-13,수,18:30,광주,gwangju,KIA,롯데,True,우천취소,우천취소
2022-04-14,목,18:30,광주,gwangju,KIA,롯데,False,정상진행,-
2022-04-19,화,18:30,광주,gwangju,KIA,두산,False,정상진행,-
2022-04-20,수,18:30,광주,gwangju,KIA,두산,False,정상진행,-
2022-04-21,목,18:30,광주,gwangju,KIA,두산,False,정상진행,-
2022-04-29,금,18:30,광주,gwangju,KIA,삼성,False,정상진행,-
2022-04-30,토,14:00,광주,gwangju,KIA,삼성,False,정상진행,-
2022-05-01,일,14:00,광주,gwangju,KIA,삼성,False,정상진행,-
2022-05-03,화,18:30,광주,gwangju,KIA,키움,False,정상진행,-
2022-05-04,수,18:30,광주,gwangju,KIA,키움,False,정상진행,-
2022-05-05,목,14:00,광주,gwangju,KIA,키움,False,정상진행,-
2022-05-10,화,18:30,광주,gwangju,KIA,KT,False,정상진행,-
2022-05-11,수,18:30,광주,gwangju,KIA,KT,False,정상진행,-
2022-05-12,목,18:30,광주,gwangju,KIA,KT,False,정상진행,-
2022-05-20,금,18:30,광주,gwangju,KIA,NC,False,정상진행,-
2022-05-21,토,17:00,광주,gwangju,KIA,NC,False,정상진행,-
2022-05-22,일,14:00,광주,gwangju,KIA,NC,False,정상진행,-
2022-05-27,금,18:30,광주,gwangju,KIA,SSG,False,정상진행,-
2022-05-28,토,14:00,광주,gwangju,KIA,SSG,False,정상진행,-
2022-05-29,일,14:00,광주,gwangju,KIA,SSG,False,정상진행,-
2022-06-07,화,18:30,광주,gwangju,KIA,LG,True,우천취소,우천취소
2022-06-08,수,18:30,광주,gwangju,KIA,LG,False,정상진행,-
2022-06-09,목,18:30,광주,gwangju,KIA,LG,False,정상진행,-
2022-06-10,금,18:30,광주,gwangju,KIA,키움,False,정상진행,-
2022-06-11,토,17:00,광주,gwangju,KIA,키움,False,정상진행,-
2022-06-12,일,17:00,광주,gwangju,KIA,키움,False,정상진행,-
2022-06-17,금,18:30,광주,gwangju,KIA,삼성,False,정상진행,-
2022-06-18,토,17:00,광주,gwangju,KIA,삼성,False,정상진행,-
2022-06-19,일,17:00,광주,gwangju,KIA,삼성,False,정상진행,-
2022-06-21,화,18:30,광주,gwangju,KIA,롯데,False,정상진행,-
2022-06-22,수,18:30,광주,gwangju,KIA,롯데,False,정상진행,-
2022-06-23,목,18:30,광주,gwangju,KIA,롯데,False,정상진행,-
2022-07-05,화,18:30,광주,gwangju,KIA,KT,True,우천취소,우천취소
2022-07-06,수,18:30,광주,gwangju,KIA,KT,False,정상진행,-
2022-07-07,목,18:30,광주,gwangju,KIA,KT,True,우천취소,우천취소
2022-07-08,금,18:30,광주,gwangju,KIA,한화,False,정상진행,-
2022-07-09,토,18:00,광주,gwangju,KIA,한화,False,정상진행,-
2022-07-10,일,17:00,광주,gwangju,KIA,한화,False,정상진행,-
2022-07-26,화,18:30,광주,gwangju,KIA,NC,False,정상진행,-
2022-07-27,수,18:30,광주,gwangju,KIA,NC,False,정상진행,-
2022-07-28,목,18:30,광주,gwangju,KIA,NC,False,정상진행,-
2022-07-29,금,18:30,광주,gwangju,KIA,SSG,False,정상진행,-
2022-07-30,토,18:00,광주,gwangju,KIA,SSG,False,정상진행,-
2022-07-31,일,17:00,광주,gwangju,KIA,SSG,False,정상진행,-
2022-08-05,금,18:30,광주,gwangju,KIA,두산,False,정상진행,-
2022-08-06,토,18:00,광주,gwangju,KIA,두산,False,정상진행,-
2022-08-07,일,17:00,광주,gwangju,KIA,두산,False,정상진행,-
2022-08-13,토,18:00,광주,gwangju,KIA,롯데,False,정상진행,-
2022-08-14,일,17:00,광주,gwangju,KIA,롯데,False,정상진행,-
2022-08-16,화,18:30,광주,gwangju,KIA,SSG,True,우천취소,우천취소
2022-08-17,수,18:30,광주,gwangju,KIA,SSG,False,정상진행,-
2022-08-18,목,18:30,광주,gwangju,KIA,NC,False,정상진행,-
2022-08-19,금,18:30,광주,gwangju,KIA,NC,False,정상진행,-
2022-08-27,토,18:00,광주,gwangju,KIA,두산,False,정상진행,-
2022-08-28,일,17:00,광주,gwangju,KIA,두산,False,정상진행,-
2022-09-01,목,18:30,광주,gwangju,KIA,삼성,False,정상진행,-
2022-09-02,금,18:30,광주,gwangju,KIA,삼성,False,정상진행,-
2022-09-03,토,17:00,광주,gwangju,KIA,KT,False,정상진행,-
2022-09-04,일,14:00,광주,gwangju,KIA,KT,False,정상진행,-
2022-09-13,화,18:30,광주,gwangju,KIA,키움,False,정상진행,-
2022-09-14,수,18:30,광주,gwangju,KIA,키움,False,정상진행,-
2022-09-15,목,18:30,광주,gwangju,KIA,한화,False,정상진행,-
2022-09-16,금,18:30,광주,gwangju,KIA,한화,False,정상진행,-
2022-09-20,화,18:30,광주,gwangju,KIA,LG,False,정상진행,-
2022-09-21,수,18:30,광주,gwangju,KIA,LG,False,정상진행,-
2022-09-29,목,18:30,광주,gwangju,KIA,롯데,False,정상진행,-
2022-10-01,토,17:00,광주,gwangju,KIA,SSG,False,정상진행,-
2022-10-05,수,18:30,광주,gwangju,KIA,LG,False,정상진행,-
2022-10-06,목,18:30,광주,gwangju,KIA,LG,False,정상진행,-
2022-10-07,금,18:30,광주,gwangju,KIA,KT,False,정상진행,-
2022-10-08,토,17:00,광주,gwangju,KIA,KT,False,정상진행,-
2023-04-07,금,18:30,광주,gwangju,KIA,두산,False,정상진행,-
2023-04-08,토,17:00,광주,gwangju,KIA,두산,False,정상진행,-
2023-04-09,일,14:00,광주,gwangju,KIA,두산,False,정상진행,-
2023-04-11,화,18:30,광주,gwangju,KIA,한화,False,정상진행,-
2023-04-12,수,18:30,광주,gwangju,KIA,한화,False,정상진행,-
2023-04-13,목,18:30,광주,gwangju,KIA,한화,False,정상진행,-
2023-04-21,금,18:30,광주,gwangju,KIA,삼성,False,정상진행,-
2023-04-22,토,17:00,광주,gwangju,KIA,삼성,False,정상진행,-
2023-04-23,일,14:00,광주,gwangju,KIA,삼성,False,정상진행,-
2023-04-25,화,18:30,광주,gwangju,KIA,NC,False,정상진행,-
2023-04-26,수,18:30,광주,gwangju,KIA,NC,False,정상진행,-
2023-04-27,목,18:30,광주,gwangju,KIA,NC,False,정상진행,-
2023-05-02,화,18:30,광주,gwangju,KIA,롯데,False,정상진행,-
2023-05-03,수,18:30,광주,gwangju,KIA,롯데,False,정상진행,-
2023-05-04,목,18:30,광주,gwangju,KIA,롯데,True,그라운드사정,그라운드사정
2023-05-09,화,18:30,광주,gwangju,KIA,SSG,False,정상진행,-
2023-05-10,수,18:30,광주,gwangju,KIA,SSG,False,정상진행,-
2023-05-11,목,18:30,광주,gwangju,KIA,SSG,False,정상진행,-
2023-05-19,금,18:30,광주,gwangju,KIA,키움,False,정상진행,-
2023-05-20,토,17:00,광주,gwangju,KIA,키움,False,정상진행,-
2023-05-21,일,14:00,광주,gwangju,KIA,키움,False,정상진행,-
2023-05-26,금,18:30,광주,gwangju,KIA,LG,False,정상진행,-
2023-05-27,토,14:00,광주,gwangju,KIA,LG,False,정상진행,-
2023-05-28,일,14:00,광주,gwangju,KIA,LG,False,정상진행,-
2023-05-30,화,18:30,광주,gwangju,KIA,KT,False,정상진행,-
2023-05-31,수,18:30,광주,gwangju,KIA,KT,False,정상진행,-
2023-06-01,목,18:30,광주,gwangju,KIA,KT,True,그라운드사정,그라운드사정
2023-06-06,화,14:00,광주,gwangju,KIA,SSG,False,정상진행,-
2023-06-07,수,18:30,광주,gwangju,KIA,SSG,False,정상진행,-
2023-06-08,목,18:30,광주,gwangju,KIA,SSG,False,정상진행,-
2023-06-16,금,18:30,광주,gwangju,KIA,NC,False,정상진행,-
2023-06-17,토,17:00,광주,gwangju,KIA,NC,False,정상진행,-
2023-06-18,일,17:00,광주,gwangju,KIA,NC,False,정상진행,-
2023-06-23,금,18:30,광주,gwangju,KIA,KT,False,정상진행,-
2023-06-24,토,17:00,광주,gwangju,KIA,KT,False,정상진행,-
2023-06-25,일,17:00,광주,gwangju,KIA,KT,True,우천취소,우천취소
2023-06-27,화,18:30,광주,gwangju,KIA,키움,False,정상진행,-
2023-06-28,수,18:30,광주,gwangju,KIA,키움,False,정상진행,-
2023-06-29,목,18:30,광주,gwangju,KIA,키움,True,우천취소,우천취소
2023-07-11,화,18:30,광주,gwangju,KIA,삼성,True,우천취소,우천취소
2023-07-12,수,18:30,광주,gwangju,KIA,삼성,False,정상진행,-
2023-07-13,목,18:30,광주,gwangju,KIA,삼성,False,정상진행,-
2023-07-21,금,18:30,광주,gwangju,KIA,두산,False,정상진행,-
2023-07-22,토,18:00,광주,gwangju,KIA,두산,True,우천취소,우천취소
2023-07-23,일,17:00,광주,gwangju,KIA,두산,True,우천취소,우천취소
2023-07-28,금,18:30,광주,gwangju,KIA,롯데,False,정상진행,-
2023-07-29,토,18:00,광주,gwangju,KIA,롯데,False,정상진행,-
2023-07-30,일,17:00,광주,gwangju,KIA,롯데,False,정상진행,-
2023-08-04,금,18:30,광주,gwangju,KIA,한화,False,정상진행,-
2023-08-05,토,18:00,광주,gwangju,KIA,한화,False,정상진행,-
2023-08-06,일,17:00,광주,gwangju,KIA,한화,False,정상진행,-
2023-08-08,화,18:30,광주,gwangju,KIA,LG,True,우천취소,우천취소
